iteration_id,feature_name,feature_importance,explained_variance,feature_importance_rank
25,num__Count_OVD,0.05988195538520813,0.05988195538520813,10
25,num__Count_CC,0.025861570611596107,0.025861570611596107,1
25,num__Count_CL,0.05051082745194435,0.05051082745194435,16
25,num__ActBal_SA,0.03555828332901001,0.03555828332901001,3
25,num__ActBal_MF,0.036606565117836,0.036606565117836,9
25,num__ActBal_OVD,0.03902929276227951,0.03902929276227951,5
25,num__ActBal_CC,0.04236575588583946,0.04236575588583946,14
25,num__ActBal_CL,0.01925835758447647,0.01925835758447647,4
25,num__Age,0.04940060153603554,0.04940060153603554,19
25,num__Tenure,0.03622899577021599,0.03622899577021599,25
25,cat__Sex_M,0.035311028361320496,0.035311028361320496,15
35,num__VolumeCred,0.03647885099053383,0.03647885471582413,20
35,num__VolumeCred_CA,0.036330386996269226,0.036330390721559525,7
35,num__TransactionsCred,0.0277993306517601,0.02779933251440525,11
35,num__TransactionsCred_CA,0.02890785224735737,0.028907854110002518,13
35,num__VolumeDeb,0.03844081982970238,0.038440823554992676,26
35,num__VolumeDeb_CA,0.03948436677455902,0.03948437049984932,8
35,num__VolumeDebCash_Card,0.04604026675224304,0.04604027047753334,24
35,num__VolumeDebCashless_Card,0.042367931455373764,0.04236793518066406,6
35,num__VolumeDeb_PaymentOrder,0.03232140094041824,0.03232140466570854,22
35,num__TransactionsDeb,0.033934686332941055,0.033934690058231354,5
35,num__TransactionsDeb_CA,0.04508998990058899,0.04508999362587929,23
35,num__TransactionsDebCash_Card,0.035643331706523895,0.035643335431814194,1
35,num__TransactionsDebCashless_Card,0.04448198527097702,0.04448198899626732,2
35,num__TransactionsDeb_PaymentOrder,0.03415561839938164,0.034155622124671936,12
35,num__Count_CA,0.03367701917886734,0.03367702290415764,18
35,num__Count_SA,0.03331232815980911,0.03331233188509941,27
35,num__Count_MF,0.03385308384895325,0.033853087574243546,21
35,num__Count_OVD,0.034649040549993515,0.034649044275283813,14
35,num__Count_CC,0.0,0.0,10
35,num__Count_CL,0.06483487039804459,0.06483487784862518,17
35,num__ActBal_SA,0.034311335533857346,0.034311339259147644,15
35,num__ActBal_MF,0.03871087357401848,0.03871087729930878,16
35,num__ActBal_OVD,0.037411559373140335,0.037411563098430634,28
35,num__ActBal_CC,0.04130639508366585,0.041306398808956146,9
35,num__ActBal_CL,0.015977783128619194,0.015977784991264343,4
35,num__Age,0.043417736887931824,0.04341774061322212,3
35,num__Tenure,0.03450885787606239,0.03450886160135269,25
35,cat__Sex_M,0.03255217894911766,0.03255218267440796,19
51,num__VolumeCred,0.036925654858350754,0.036925651133060455,6
51,num__VolumeCred_CA,0.041531845927238464,0.041531842201948166,5
51,num__TransactionsCred,0.03501506522297859,0.03501506149768829,16
51,num__TransactionsCred_CA,0.02978934347629547,0.029789339751005173,11
51,num__VolumeDeb,0.05034324526786804,0.050343237817287445,8
51,num__VolumeDeb_CA,0.06360520422458649,0.06360519677400589,7
51,num__VolumeDebCash_Card,0.04315127059817314,0.04315126687288284,26
51,num__VolumeDebCashless_Card,0.04316326230764389,0.04316325858235359,20
51,num__VolumeDeb_PaymentOrder,0.025274669751524925,0.025274666026234627,2
51,num__TransactionsDeb,0.03550342470407486,0.03550342097878456,13
51,num__TransactionsDeb_CA,0.046814173460006714,0.046814169734716415,27
51,num__TransactionsDebCash_Card,0.037478625774383545,0.037478622049093246,28
51,num__TransactionsDebCashless_Card,0.04011400043964386,0.04011399671435356,17
51,num__TransactionsDeb_PaymentOrder,0.027610275894403458,0.02761027216911316,12
51,num__Count_CA,0.028775682672858238,0.02877567894756794,1
51,num__Count_SA,0.04723019525408745,0.04723018780350685,18
51,num__Count_MF,0.038420144468545914,0.038420140743255615,23
51,num__Count_OVD,0.03680773451924324,0.03680773079395294,10
51,num__Count_CC,0.0,0.0,3
51,num__Count_CL,0.04285280406475067,0.04285280033946037,22
51,num__ActBal_SA,0.03162497654557228,0.03162497282028198,21
51,num__ActBal_MF,0.03493655100464821,0.03493654727935791,4
51,num__ActBal_OVD,0.036293160170316696,0.0362931564450264,15
51,num__ActBal_CC,0.0,0.0,14
51,num__ActBal_CL,0.02602090872824192,0.026020905002951622,25
51,num__Age,0.043037284165620804,0.043037280440330505,9
51,num__Tenure,0.039199694991111755,0.03919969126582146,19
51,cat__Sex_M,0.03848088160157204,0.03848087787628174,24
39,num__VolumeCred,0.04364568740129471,0.04364568740129471,18
39,num__VolumeCred_CA,0.035480208694934845,0.035480208694934845,10
39,num__TransactionsCred,0.0356873944401741,0.0356873944401741,6
39,num__TransactionsCred_CA,0.034832678735256195,0.034832678735256195,23
39,num__VolumeDeb,0.041231196373701096,0.041231196373701096,17
39,num__VolumeDeb_CA,0.059533942490816116,0.059533942490816116,11
39,num__VolumeDebCash_Card,0.045569516718387604,0.045569516718387604,8
39,num__VolumeDebCashless_Card,0.0476444810628891,0.0476444810628891,7
39,num__VolumeDeb_PaymentOrder,0.0347600132226944,0.0347600132226944,26
39,num__TransactionsDeb,0.0633336529135704,0.0633336529135704,1
39,num__TransactionsDeb_CA,0.0480126217007637,0.0480126217007637,14
39,num__TransactionsDebCash_Card,0.04058046266436577,0.04058046266436577,13
39,num__TransactionsDebCashless_Card,0.04239893704652786,0.04239893704652786,5
39,num__TransactionsDeb_PaymentOrder,0.04252759739756584,0.04252759739756584,12
39,num__Count_CA,0.0,0.0,28
39,num__Count_SA,0.03339298069477081,0.03339298069477081,27
39,num__Count_MF,0.05389050394296646,0.05389050394296646,21
39,num__Count_OVD,0.08078056573867798,0.08078056573867798,3
39,num__Count_CC,0.0,0.0,2
39,num__Count_CL,0.0,0.0,4
39,num__ActBal_SA,0.037310972809791565,0.037310972809791565,9
39,num__ActBal_MF,0.0,0.0,16
39,num__ActBal_OVD,0.054957278072834015,0.054957278072834015,19
39,num__ActBal_CC,0.0,0.0,22
39,num__ActBal_CL,0.0,0.0,24
39,num__Age,0.045322731137275696,0.045322731137275696,25
39,num__Tenure,0.038987111300230026,0.038987111300230026,15
39,cat__Sex_M,0.04011958837509155,0.04011958837509155,20
27,num__VolumeCred,0.04981943964958191,0.04981943964958191,11
27,num__VolumeCred_CA,0.021969357505440712,0.021969357505440712,10
27,num__TransactionsCred,0.029475120827555656,0.029475120827555656,17
27,num__TransactionsCred_CA,0.0523797906935215,0.0523797906935215,5
27,num__VolumeDeb,0.07121816277503967,0.07121816277503967,26
27,num__VolumeDeb_CA,0.03701203688979149,0.03701203688979149,7
27,num__VolumeDebCash_Card,0.06434989720582962,0.06434989720582962,21
27,num__VolumeDebCashless_Card,0.054276809096336365,0.054276809096336365,13
27,num__VolumeDeb_PaymentOrder,0.032715920358896255,0.032715920358896255,8
27,num__TransactionsDeb,0.10490764677524567,0.10490764677524567,4
27,num__TransactionsDeb_CA,0.15884160995483398,0.15884160995483398,1
27,num__TransactionsDebCash_Card,0.03975663706660271,0.03975663706660271,12
27,num__TransactionsDebCashless_Card,0.055257365107536316,0.055257365107536316,6
27,num__TransactionsDeb_PaymentOrder,0.0,0.0,9
27,num__Count_CA,0.0,0.0,27
27,num__Count_SA,0.0,0.0,3
27,num__Count_MF,0.07443968951702118,0.07443968951702118,2
27,num__Count_OVD,0.0,0.0,22
27,num__Count_CC,0.0,0.0,25
27,num__Count_CL,0.0,0.0,24
27,num__ActBal_SA,0.05884918197989464,0.05884918197989464,23
27,num__ActBal_MF,0.0,0.0,14
27,num__ActBal_OVD,0.0,0.0,19
27,num__ActBal_CC,0.0,0.0,18
27,num__ActBal_CL,0.0,0.0,16
27,num__Age,0.06492675840854645,0.06492675840854645,15
27,num__Tenure,0.029804585501551628,0.029804585501551628,20
27,cat__Sex_M,0.0,0.0,28
31,num__VolumeCred,0.061381012201309204,0.061381012201309204,4
31,num__VolumeCred_CA,0.08229964971542358,0.08229964971542358,18
31,num__TransactionsCred,0.06327330321073532,0.06327330321073532,2
